지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),지면온도(°C),5cm 지중온도(°C)
119,수원,2019-09-26 05:00,18.5,.9,90,91,19.2,1018.7,,,9,0,,16.7,
119,수원,2019-09-26 06:00,17.9,.7,50,93,19,1019.1,,,9,0,,16.5,
119,수원,2019-09-26 07:00,18.4,.7,50,91,19.1,1019.7,0,0,7,0,,16.5,
119,수원,2019-09-26 08:00,20,1.6,90,84,19.6,1020.2,.1,.38,8,0,,18.5,
119,수원,2019-09-26 09:00,21.7,2.6,110,73,18.9,1020.2,.8,.97,6,0,,21.8,
119,수원,2019-09-26 10:00,23,2.6,110,65,18.2,1020.4,1,1.46,8,0,,24,
119,수원,2019-09-26 11:00,24.2,3.4,110,56,16.8,1020.3,1,2.11,7,0,,28,
119,수원,2019-09-26 12:00,24.9,3.4,110,54,16.9,1019.7,1,2.15,7,0,,28,
119,수원,2019-09-26 13:00,25.2,2.6,90,52,16.6,1019.2,.9,2.09,7,0,,28.2,
119,수원,2019-09-26 14:00,26.2,3.4,140,52,17.6,1018.6,1,1.96,8,0,,29.3,
119,수원,2019-09-26 15:00,25.9,2.8,90,52,17.3,1018.5,.7,1.52,8,0,,27.6,
119,수원,2019-09-26 16:00,25.4,2.9,110,58,18.8,1018.4,.1,.97,9,0,,25.6,
119,수원,2019-09-26 17:00,25.1,3.2,90,62,19.6,1018.5,.1,.56,9,6,40,23.8,
119,수원,2019-09-26 18:00,24.6,2.6,90,64,19.7,1018.7,0,.15,8,4,40,21.9,
119,수원,2019-09-26 19:00,23.9,1.8,110,68,20.1,1018.8,0,0,10,9,55,20.8,
119,수원,2019-09-26 20:00,23.4,1.5,110,71,20.4,1019.4,,,10,8,50,20.2,
119,수원,2019-09-26 21:00,22.6,1.5,110,75,20.5,1019.4,,,8,4,40,19.7,
119,수원,2019-09-26 22:00,22.1,1,110,78,20.6,1019.5,,,9,9,60,19.3,
119,수원,2019-09-26 23:00,21.9,1.9,110,76,19.9,1019.5,,,7,7,57,18.7,
119,수원,2019-09-27 00:00,21.3,1.2,110,78,19.7,1019.4,,,8,5,40,18.5,
119,수원,2019-09-27 01:00,20.6,.9,110,82,19.9,1019.3,,,10,9,57,18.3,
119,수원,2019-09-27 02:00,20.3,1.1,90,79,18.8,1019.3,,,5,4,,17.6,
119,수원,2019-09-27 03:00,19.5,1.3,90,82,18.5,1018.9,,,6,0,,17.2,
119,수원,2019-09-27 04:00,19.5,1.1,90,79,17.8,1018.9,,,7,4,40,17,
119,수원,2019-09-27 05:00,19.9,1.2,90,73,16.9,1018.9,,,8,5,40,16.9,
119,수원,2019-09-27 06:00,19.5,1.2,110,74,16.7,1018.9,,,8,5,40,16.8,
119,수원,2019-09-27 07:00,19.4,1.3,90,76,17,1019.3,0,.01,7,4,40,16.7,
119,수원,2019-09-27 08:00,20.6,1.7,90,71,17.2,1019.4,0,.28,8,4,40,18.3,
119,수원,2019-09-27 09:00,21.8,3.4,90,65,16.9,1019.6,.2,.75,8,0,,20.6,
119,수원,2019-09-27 10:00,23.1,2.8,110,62,17.5,1019.5,.1,1.13,7,0,,22.9,
119,수원,2019-09-27 11:00,24.9,1.6,90,57,17.8,1019.2,.9,1.91,7,0,,27.2,
119,수원,2019-09-27 12:00,26.3,1.9,110,54,18.4,1018.7,.8,2.02,7,0,,29.7,
119,수원,2019-09-27 13:00,26,1.7,110,57,19.1,1018,.6,1.88,8,0,,28.6,
119,수원,2019-09-27 14:00,26.5,1.8,90,54,18.6,1016.9,.1,1.26,9,2,15,28.7,
119,수원,2019-09-27 15:00,26.3,1.5,20,56,19.1,1016.6,.5,1.41,7,3,15,27.5,
119,수원,2019-09-27 16:00,26.4,1.7,20,55,18.9,1016.2,.4,.99,8,4,15,27,
119,수원,2019-09-27 17:00,25.8,1.8,50,56,18.5,1015.5,0,.45,9,5,40,24.5,
119,수원,2019-09-27 18:00,24.7,1.5,360,65,20.1,1016.1,0,.17,8,8,40,22.8,
119,수원,2019-09-27 19:00,24.1,1.1,20,64,19.1,1016,0,0,10,9,54,21.3,
119,수원,2019-09-27 20:00,23.8,1.1,20,61,17.9,1016.1,,,10,7,55,20.6,
119,수원,2019-09-27 21:00,23,.7,50,67,18.8,1016.2,,,9,7,40,20.3,
119,수원,2019-09-27 22:00,21.8,.3,0,76,19.7,1016.2,,,10,5,57,19.9,
119,수원,2019-09-27 23:00,21.4,.6,290,77,19.5,1015.8,,,10,8,49,19.7,
119,수원,2019-09-28 00:00,20.8,.1,0,81,19.9,1015.5,,,9,6,,19.5,
119,수원,2019-09-28 01:00,20.2,.2,0,86,20.2,1015.5,,,10,9,55,19.4,
119,수원,2019-09-28 02:00,20.3,.4,0,87,20.6,1015,,,10,9,54,19.2,
119,수원,2019-09-28 03:00,20.3,0,0,86,20.4,1014.5,,,9,9,40,19.1,
119,수원,2019-09-28 04:00,19.7,.2,0,87,19.9,1014.6,,,9,9,40,18.8,
119,수원,2019-09-28 05:00,19.3,.6,320,91,20.2,1014.6,,,8,4,40,18.5,
119,수원,2019-09-28 06:00,19.4,.6,110,89,20,1014.5,,,1,1,40,17.8,
119,수원,2019-09-28 07:00,18.7,1.2,320,94,20.2,1015.1,0,.02,0,0,,17.7,
119,수원,2019-09-28 08:00,21,.6,290,84,20.8,1015.2,.7,.4,0,0,,19.6,
119,수원,2019-09-28 09:00,23.6,1.7,90,75,21.8,1015.2,1,1.01,2,0,,23.5,
119,수원,2019-09-28 10:00,24.8,1.7,160,74,23.1,1015.1,1,1.72,4,0,,27.9,
119,수원,2019-09-28 11:00,25.1,1.2,110,73,23.2,1014.5,.9,1.93,6,1,8,28.8,
119,수원,2019-09-28 12:00,26.9,1.1,250,71,25,1014.1,.8,2.06,6,3,8,31.7,
119,수원,2019-09-28 13:00,26.9,1.5,290,66,23.4,1013.2,1,2.04,7,4,8,32.6,
119,수원,2019-09-28 14:00,27.9,1.6,270,59,22.1,1012.5,.7,2.09,8,4,10,33.7,
119,수원,2019-09-28 15:00,27.2,1.8,340,61,22,1012.1,.8,1.47,7,3,10,30.6,
119,수원,2019-09-28 16:00,27.2,2.2,270,64,22.9,1011.9,.6,1.19,7,2,12,28.9,
119,수원,2019-09-28 17:00,26.7,2.5,270,64,22.4,1011.9,1,1.06,2,0,,26.6,
119,수원,2019-09-28 18:00,24.9,1.5,270,69,21.7,1012.1,.8,.3,0,0,,23.7,
119,수원,2019-09-28 19:00,22.8,1.2,290,78,21.6,1012.3,0,0,1,0,,21.7,
119,수원,2019-09-28 20:00,21.5,1.8,250,86,22,1012.9,,,1,0,,20.5,
119,수원,2019-09-28 21:00,21.1,1.3,270,88,22,1013.3,,,0,0,,19.7,
119,수원,2019-09-28 22:00,20.5,.1,0,92,22.1,1013.3,,,2,0,,19.1,
119,수원,2019-09-28 23:00,19.6,.9,270,96,21.8,1013.3,,,1,0,,18.5,
119,수원,2019-09-29 00:00,19.1,.8,290,96,21.2,1013.3,,,0,0,,18.1,
119,수원,2019-09-29 01:00,18.1,.9,320,99,20.5,1013.4,,,0,0,,17.6,
119,수원,2019-09-29 02:00,17.7,1.2,290,100,20.1,1013.5,,,0,0,,17.2,
119,수원,2019-09-29 03:00,17.3,0,0,100,19.6,1013.1,,,0,0,,16.7,
119,수원,2019-09-29 04:00,17.2,.1,0,100,19.5,1012.9,,,0,0,,16.3,
119,수원,2019-09-29 05:00,16.5,0,0,100,18.6,1012.6,,,0,0,,16,
119,수원,2019-09-29 06:00,15.8,.4,0,100,17.8,1013,,,0,0,,15.6,
119,수원,2019-09-29 07:00,16.2,.3,0,100,18.3,1013.3,0,.02,0,0,,15.7,
119,수원,2019-09-29 08:00,18.9,0,0,97,21.2,1013.4,.9,.38,0,0,,17.7,
119,수원,2019-09-29 09:00,21.5,.7,270,88,22.5,1013.6,1,1.03,0,0,,22.7,
119,수원,2019-09-29 10:00,23,1.4,290,76,21.3,1013.5,1,1.75,1,0,,27.3,
119,수원,2019-09-29 11:00,24.5,2.2,320,66,20.2,1013.3,1,2.27,0,0,,30.9,
119,수원,2019-09-29 12:00,25.7,1.3,320,60,19.7,1012.9,1,2.64,0,0,,34,
119,수원,2019-09-29 13:00,26.8,2.4,320,50,17.5,1012,1,2.7,0,0,,35.4,
119,수원,2019-09-29 14:00,27.1,3,320,37,13.2,1011.4,1,2.56,0,0,,35.4,
119,수원,2019-09-29 15:00,27.5,1.4,340,46,16.8,1011,1,2.16,0,0,,34.5,
119,수원,2019-09-29 16:00,27,3,250,55,19.5,1010.6,1,1.61,0,0,,31.1,
119,수원,2019-09-29 17:00,25.7,2.7,270,57,18.8,1010.6,1,.98,0,0,,26.1,
119,수원,2019-09-29 18:00,23.4,1.9,250,66,18.9,1010.9,1,.33,0,0,,22.9,
119,수원,2019-09-29 19:00,22,1.8,290,73,19.2,1011.2,0,0,0,0,,20.7,
119,수원,2019-09-29 20:00,20.2,1.3,250,86,20.2,1011.7,,,0,0,,19.5,
119,수원,2019-09-29 21:00,19.7,.5,270,90,20.6,1012.1,,,0,0,,18.6,
119,수원,2019-09-29 22:00,18.7,.5,250,96,20.6,1012.3,,,0,0,,17.9,
119,수원,2019-09-29 23:00,18.5,.5,270,96,20.4,1012.3,,,0,0,,17.3,
119,수원,2019-09-30 00:00,17.5,.5,340,99,19.7,1012.5,,,0,0,,16.7,
119,수원,2019-09-30 01:00,16.8,.1,0,100,19,1012.6,,,0,0,,16.3,
119,수원,2019-09-30 02:00,16.4,.2,0,100,18.5,1012.6,,,0,0,,15.8,
119,수원,2019-09-30 03:00,16.2,.1,0,100,18.3,1012.4,,,0,0,,15.5,
119,수원,2019-09-30 04:00,16.2,.8,140,100,18.3,1012.3,,,0,0,,15.2,
119,수원,2019-09-30 05:00,16.1,1,140,100,18.2,1012.4,,,0,0,,15,
119,수원,2019-09-30 06:00,15.8,.5,110,100,17.8,1012.5,,,0,0,,14.6,
119,수원,2019-09-30 07:00,15.2,.5,270,100,17.2,1012.7,0,0,10,10,1,15.2,
119,수원,2019-09-30 08:00,16.1,.1,0,100,18.2,1012.9,0,.3,10,10,1,17.6,
119,수원,2019-09-30 09:00,20.2,.1,0,100,23.5,1013.2,.6,.94,0,0,,21.6,
119,수원,2019-09-30 10:00,22.8,.7,20,73,20.1,1012.8,1,1.72,0,0,,26.4,
119,수원,2019-09-30 11:00,24.6,1.4,110,64,19.7,1012.8,1,2.22,0,0,,30.6,
119,수원,2019-09-30 12:00,26.1,1.6,160,56,18.9,1012.6,1,2.52,0,0,,33.9,
119,수원,2019-09-30 13:00,26.9,1.3,160,50,17.6,1012.1,1,2.64,0,0,,35.5,
119,수원,2019-09-30 14:00,27.5,1.4,230,49,17.9,1011.5,1,2.43,0,0,,35.8,
119,수원,2019-09-30 15:00,27.9,1.9,270,46,17.3,1011.4,1,2.15,1,0,,34.9,
119,수원,2019-09-30 16:00,27.8,2.4,270,52,19.4,1011.3,1,1.53,0,0,,31.5,
119,수원,2019-09-30 17:00,26.1,3,270,63,21.2,1011.5,1,.86,0,0,,27,
119,수원,2019-09-30 18:00,24.1,1.1,290,65,19.5,1011.9,.6,.27,0,0,,23.8,
119,수원,2019-09-30 19:00,22.4,.8,320,70,18.9,1012.3,0,0,0,0,,21.4,
119,수원,2019-09-30 20:00,21,1.2,290,79,19.6,1012.6,,,0,0,,19.8,
119,수원,2019-09-30 21:00,19.9,.9,250,90,20.9,1012.6,,,0,0,,18.8,
119,수원,2019-09-30 22:00,19.3,.9,290,90,20.1,1013.1,,,0,0,,18.1,
119,수원,2019-09-30 23:00,18.3,.7,290,94,19.7,1013.3,,,4,0,,17.6,
119,수원,2019-10-01 00:00,17.8,.7,290,96,19.5,1013.3,,,3,3,40,17.3,
119,수원,2019-10-01 01:00,17.6,.4,0,97,19.5,1013.2,,,0,0,,17,
119,수원,2019-10-01 02:00,17.1,.7,320,100,19.4,1013.1,,,2,0,,16.7,
119,수원,2019-10-01 03:00,16.4,.4,0,100,18.5,1013,,,0,0,,16.3,
119,수원,2019-10-01 04:00,16.8,0,0,100,19,1013.3,,,1,1,12,16,
119,수원,2019-10-01 05:00,16.3,1.1,320,100,18.4,1013.1,,,4,0,,15.8,
119,수원,2019-10-01 06:00,15.8,.5,290,100,17.8,1013.3,,,2,0,,15.5,
119,수원,2019-10-01 07:00,16.9,.3,0,100,19.1,1013.9,0,0,5,0,,15.7,
119,수원,2019-10-01 08:00,18.9,.3,0,95,20.6,1014.5,.6,.36,7,0,,18.1,
119,수원,2019-10-01 09:00,21.4,.4,0,85,21.6,1014.6,.9,.61,8,0,,20.9,
119,수원,2019-10-01 10:00,23.6,1.9,110,70,20.4,1015.2,.9,1.24,8,0,,24.4,
119,수원,2019-10-01 11:00,24.7,1.8,110,71,22,1014.7,1,1.53,9,0,,27.1,
119,수원,2019-10-01 12:00,25.7,1.7,110,70,23.1,1014.6,.6,1.65,9,0,,29.2,
119,수원,2019-10-01 13:00,26,1.9,160,69,23.1,1013.7,.5,1.63,9,0,,29.9,
119,수원,2019-10-01 14:00,26.9,2.1,110,69,24.4,1013.2,0,1.55,10,0,,30.4,
119,수원,2019-10-01 15:00,27.3,1.6,160,69,25,1012.9,.1,1.25,10,4,17,29.6,
119,수원,2019-10-01 16:00,26.7,2.2,160,70,24.4,1012.9,0,.86,10,2,17,27.7,
119,수원,2019-10-01 17:00,26.5,2.7,140,74,25.5,1013.4,0,.36,10,5,11,25.8,
119,수원,2019-10-01 18:00,25.7,3.3,180,76,25,1013.6,0,.05,10,5,12,23.9,
119,수원,2019-10-01 19:00,24.8,2.1,230,79,24.7,1013.6,0,0,10,4,11,22.7,
119,수원,2019-10-01 20:00,23.5,1.3,250,86,24.9,1013.6,,,8,5,16,21.8,
119,수원,2019-10-01 21:00,22.8,.3,0,90,24.9,1013.5,,,7,7,40,21,
119,수원,2019-10-01 22:00,22.5,.5,360,90,24.4,1013.4,,,9,8,70,20.7,
119,수원,2019-10-01 23:00,21.3,.7,270,95,24,1013.1,,,10,2,26,20.5,
119,수원,2019-10-02 00:00,21.2,.5,320,97,24.3,1012.7,,,10,10,30,20.4,
119,수원,2019-10-02 01:00,21.6,0,0,97,24.9,1012.9,,,10,3,10,20.3,
119,수원,2019-10-02 02:00,21.6,.4,0,96,24.7,1012.5,,,10,6,36,20.3,
119,수원,2019-10-02 03:00,21.9,1,110,95,24.9,1012,,,10,10,28,20.5,
119,수원,2019-10-02 04:00,22.3,1.2,50,92,24.7,1011.6,,,10,10,25,20.6,
119,수원,2019-10-02 05:00,22.7,1.7,90,91,25,1011.3,,,10,10,35,20.6,
119,수원,2019-10-02 06:00,22.8,1.6,110,90,24.9,1011,,,10,3,10,20.7,
119,수원,2019-10-02 07:00,23.3,3.6,90,87,24.9,1011.1,0,0,10,5,10,20.8,
119,수원,2019-10-02 08:00,23.6,2.7,90,84,24.4,1010.8,0,.09,10,6,10,21.3,
119,수원,2019-10-02 09:00,23.7,2.9,90,83,24.3,1011,0,.26,10,6,10,21.8,
119,수원,2019-10-02 10:00,23.2,3.3,90,87,24.7,1010.4,0,.32,10,6,9,22.1,
119,수원,2019-10-02 11:00,22.8,3.4,110,89,24.6,1010,0,.37,10,8,8,22.3,
119,수원,2019-10-02 12:00,22.2,3.8,90,95,25.3,1009.3,0,.31,10,3,13,22.2,
119,수원,2019-10-02 13:00,21.8,2.7,90,98,25.5,1008.3,0,.28,10,3,13,22,
119,수원,2019-10-02 14:00,21.7,2.9,90,98,25.3,1007.2,0,.25,10,2,8,21.8,
119,수원,2019-10-02 15:00,21.7,2.8,90,98,25.3,1006.1,0,.2,10,3,5,21.6,
119,수원,2019-10-02 16:00,21.6,3,90,98,25.2,1005.7,0,.19,10,3,8,21.5,
119,수원,2019-10-02 17:00,21.2,2.7,70,99,24.9,1005.1,0,.06,10,3,8,21.2,
119,수원,2019-10-02 18:00,21.1,3.2,70,99,24.7,1004.3,0,0,10,3,10,20.7,
119,수원,2019-10-02 19:00,21,2.7,70,98,24.3,1003.5,0,0,10,7,10,20.4,
119,수원,2019-10-02 20:00,20.8,3,50,99,24.3,1002.7,,,10,7,7,20.2,
119,수원,2019-10-02 21:00,21.3,2.8,70,97,24.4,1001.8,,,10,4,7,20.1,
119,수원,2019-10-02 22:00,20.9,3.9,70,99,24.4,1001.1,,,10,4,7,20,
119,수원,2019-10-02 23:00,20.5,2.8,50,100,24,1000,,,10,7,7,20,
119,수원,2019-10-03 00:00,20.5,2.1,20,100,24,998.7,,,10,7,7,19.9,
119,수원,2019-10-03 01:00,20.3,2,20,100,23.7,998,,,10,7,7,19.8,
119,수원,2019-10-03 02:00,20.9,2.7,50,97,23.8,997.3,,,10,7,7,19.7,
119,수원,2019-10-03 03:00,20.8,2.5,360,95,23.2,997.2,,,10,8,7,19.7,
119,수원,2019-10-03 04:00,20.5,2.8,340,97,23.4,997.3,,,10,2,7,19.6,
119,수원,2019-10-03 05:00,20.5,3.1,340,96,23.1,997.6,,,10,2,7,19.5,
119,수원,2019-10-03 06:00,20.1,2.6,320,100,23.4,998.5,,,10,3,7,19.4,
119,수원,2019-10-03 07:00,19.9,2.1,320,100,23.1,998.7,0,0,10,7,7,19.5,
119,수원,2019-10-03 08:00,20.6,2.5,320,97,23.5,999.3,0,.05,10,6,10,19.8,
119,수원,2019-10-03 09:00,21.5,1.3,360,94,24,999.9,0,.27,9,9,10,20.7,
119,수원,2019-10-03 10:00,23.1,3.4,320,85,24,1000.5,.3,.84,9,2,10,22.8,
119,수원,2019-10-03 11:00,23.6,3.5,290,84,24.4,1001,0,.99,9,8,10,23.7,
119,수원,2019-10-03 12:00,25.3,3.4,320,75,24.1,1001.4,.5,1.59,7,5,10,26.9,
119,수원,2019-10-03 13:00,26.4,3.5,320,70,24,1001.2,.7,2.06,6,5,10,28.3,
119,수원,2019-10-03 14:00,26.8,3.3,340,67,23.5,1001.4,.9,1.91,7,4,10,28.3,
119,수원,2019-10-03 15:00,27.4,2.8,320,65,23.7,1001.6,.7,1.26,7,7,10,27.6,
119,수원,2019-10-03 16:00,27.2,2.6,20,63,22.7,1002.2,.7,1.28,5,5,10,27.8,
119,수원,2019-10-03 17:00,26.7,1.8,360,65,22.7,1002.8,.9,.78,0,0,,24.7,
119,수원,2019-10-03 18:00,25,1.1,50,72,22.7,1003.5,.8,.22,0,0,,22.7,
119,수원,2019-10-03 19:00,23.9,1.4,50,75,22.1,1004,0,0,4,0,,21.4,
119,수원,2019-10-03 20:00,21.8,.3,0,87,22.7,1005,,,3,0,,20.6,
119,수원,2019-10-03 21:00,21.4,.3,0,91,23.1,1005.8,,,3,3,12,20,
119,수원,2019-10-03 22:00,21.2,.7,140,89,22.4,1006.3,,,3,3,15,19.6,
119,수원,2019-10-03 23:00,20.1,.4,0,95,22.2,1006.5,,,3,0,,19.1,
119,수원,2019-10-04 00:00,20.6,1.1,160,90,21.7,1006.6,,,1,1,10,18.7,
119,수원,2019-10-04 01:00,19.8,1.4,140,94,21.7,1006.9,,,0,0,,18.4,
119,수원,2019-10-04 02:00,18.7,.6,70,100,21.4,1007.1,,,0,0,,18.1,
119,수원,2019-10-04 03:00,18.8,1.4,140,99,21.4,1007,,,0,0,,17.7,
119,수원,2019-10-04 04:00,18.4,1.1,110,100,21,1007,,,0,0,,17.5,
119,수원,2019-10-04 05:00,18.1,1,140,100,20.6,1007.2,,,0,0,,17.3,
119,수원,2019-10-04 06:00,18,.9,140,100,20.5,1007.5,,,0,0,,17,
119,수원,2019-10-04 07:00,18.2,1.2,140,98,20.4,1007.6,0,.01,0,0,,17,
119,수원,2019-10-04 08:00,20.3,1.3,160,90,21.3,1008.3,.9,.42,0,0,,18.3,
119,수원,2019-10-04 09:00,21.8,1.2,160,81,21,1008.7,1,1.09,1,1,35,22.3,
119,수원,2019-10-04 10:00,23,1.1,180,78,21.8,1009.2,1,1.74,2,1,10,26.3,
119,수원,2019-10-04 11:00,23.8,1.9,230,80,23.5,1009.4,1,2.11,2,2,10,28.7,
119,수원,2019-10-04 12:00,25,2,250,80,25.3,1008.8,.9,2.02,2,2,10,30.1,
119,수원,2019-10-04 13:00,25.7,2.2,290,72,23.7,1008.1,1,2.5,2,2,10,31.3,
119,수원,2019-10-04 14:00,26.1,2.1,250,74,24.9,1007.8,1,2.23,5,4,10,30.7,
119,수원,2019-10-04 15:00,26.5,1.3,250,71,24.6,1007.5,1,1.98,6,3,10,30.3,
119,수원,2019-10-04 16:00,26.4,2.2,250,71,24.4,1007.5,1,1.42,4,4,10,28.1,
119,수원,2019-10-04 17:00,25.6,2.5,290,76,24.9,1007.4,.8,.68,7,1,10,25.2,
119,수원,2019-10-04 18:00,23.8,1.8,270,81,23.8,1007.9,.2,.17,6,3,35,23.1,
119,수원,2019-10-04 19:00,21.6,3.2,270,91,23.4,1008.4,0,0,9,8,63,21.5,
119,수원,2019-10-04 20:00,21.2,2.4,290,95,23.8,1008.8,,,7,6,3,21.1,
119,수원,2019-10-04 21:00,20.8,1.5,290,94,22.9,1009.2,,,6,6,3,20.7,
119,수원,2019-10-04 22:00,20.2,1.6,250,96,22.7,1009.1,,,8,0,,19.9,
119,수원,2019-10-04 23:00,20.3,1.6,230,94,22.2,1009,,,8,8,4,19.8,
119,수원,2019-10-05 00:00,20.2,2.3,230,96,22.7,1009,,,9,9,3,20.1,
119,수원,2019-10-05 01:00,19.9,2.8,230,93,21.6,1009.3,,,10,10,5,19.8,
119,수원,2019-10-05 02:00,19.6,2.2,230,92,20.9,1009.7,,,10,10,4,19.5,
119,수원,2019-10-05 03:00,19.4,2.4,230,91,20.4,1009.5,,,10,8,6,19.3,
119,수원,2019-10-05 04:00,19.3,2.4,140,93,20.8,1009.2,,,10,8,5,19.2,
119,수원,2019-10-05 05:00,19.5,1.9,180,91,20.5,1009.5,,,10,9,5,19.2,
119,수원,2019-10-05 06:00,19,2,140,95,20.8,1009.1,,,10,8,5,18.9,
119,수원,2019-10-05 07:00,19.3,1,230,94,21,1009.6,0,0,10,9,3,19.1,
119,수원,2019-10-05 08:00,18.8,2.3,250,100,21.6,1010.1,0,0,10,10,4,19.4,
119,수원,2019-10-05 09:00,19,3,270,94,20.6,1010.9,0,.23,10,8,7,19.7,
119,수원,2019-10-05 10:00,20,2.7,270,88,20.5,1011.1,0,.76,10,8,9,22,
119,수원,2019-10-05 11:00,20.6,2.8,250,84,20.2,1011.1,.4,1.21,10,6,6,22.9,
119,수원,2019-10-05 12:00,21.4,3,270,77,19.5,1011.1,.4,1.45,8,8,10,25.2,
119,수원,2019-10-05 13:00,21.6,4.2,250,74,19,1010.9,1,2.23,8,8,7,26.7,
119,수원,2019-10-05 14:00,21.5,3.7,270,71,18.2,1010.6,1,2.11,7,7,9,27,
119,수원,2019-10-05 15:00,20.2,3.4,270,73,17.2,1010.7,.6,1.48,7,7,11,24.4,
119,수원,2019-10-05 16:00,20.7,2.4,270,69,16.8,1011.2,.8,1.39,6,6,10,24,
119,수원,2019-10-05 17:00,20.1,1.6,250,73,17.2,1011.6,.7,.76,5,5,11,21.7,
119,수원,2019-10-05 18:00,19.6,1.3,250,77,17.5,1012.4,0,.11,8,8,9,20,
119,수원,2019-10-05 19:00,19.5,2.9,90,74,16.7,1013.1,0,0,5,5,9,19.4,
119,수원,2019-10-05 20:00,18.4,2.2,70,76,16,1014.1,,,6,6,9,18.3,
119,수원,2019-10-05 21:00,17.2,1.6,50,75,14.7,1014.9,,,0,0,,16.9,
119,수원,2019-10-05 22:00,16.8,2.1,70,74,14.1,1015.6,,,2,0,,15.9,
119,수원,2019-10-05 23:00,16.4,1.9,70,75,13.9,1016,,,3,1,,15.5,
119,수원,2019-10-06 00:00,15.7,1.6,50,77,13.7,1016.5,,,1,1,10,15,
119,수원,2019-10-06 01:00,15.2,1.8,50,78,13.4,1016.8,,,5,0,,14.6,
119,수원,2019-10-06 02:00,14.9,1.7,50,77,12.9,1017.1,,,0,0,,14.3,
119,수원,2019-10-06 03:00,14.8,1.2,70,78,13,1017.2,,,3,3,10,14,
119,수원,2019-10-06 04:00,15.1,.9,50,76,12.9,1017.8,,,7,7,10,14.6,
119,수원,2019-10-06 05:00,14.9,1.3,20,75,12.7,1018.3,,,5,5,10,14.5,
119,수원,2019-10-06 06:00,14.3,.8,70,76,12.4,1018.8,,,2,2,10,13.6,
119,수원,2019-10-06 07:00,14.8,2.7,90,71,11.9,1019.3,0,0,1,1,10,13.4,
119,수원,2019-10-06 08:00,15.7,3.1,90,67,11.9,1019.4,.9,.43,2,0,,14.1,
119,수원,2019-10-06 09:00,17.1,3.3,90,65,12.6,1019.9,1,1.08,6,6,10,17.8,
119,수원,2019-10-06 10:00,17.7,4.7,90,61,12.3,1019.8,1,1.5,4,4,10,20.6,
119,수원,2019-10-06 11:00,18.8,4.5,90,59,12.8,1019.7,1,2.15,6,4,10,23.1,
119,수원,2019-10-06 12:00,19.3,4.4,90,61,13.6,1018.8,1,2.04,5,2,18,23.2,
119,수원,2019-10-06 13:00,20.5,3.4,90,56,13.5,1018.1,1,2.59,7,2,15,27,
119,수원,2019-10-06 14:00,21.1,2.6,140,57,14.2,1017.5,.8,1.88,8,2,12,25.5,
119,수원,2019-10-06 15:00,21.4,2.1,110,61,15.5,1017.4,.8,1.39,8,8,13,24.1,
119,수원,2019-10-06 16:00,21.3,2.3,110,61,15.4,1017.2,1,1.27,7,7,13,23.1,
119,수원,2019-10-06 17:00,20.7,3,110,63,15.3,1017.1,.1,.48,7,7,15,20.6,
119,수원,2019-10-06 18:00,20.4,2.6,110,64,15.3,1016.9,0,.1,10,4,14,19,
119,수원,2019-10-06 19:00,19.9,2.4,90,66,15.3,1017.2,0,0,9,5,15,18.2,
119,수원,2019-10-06 20:00,19.4,2.5,140,68,15.3,1017.6,,,8,6,14,17.3,
119,수원,2019-10-06 21:00,19,2.5,140,70,15.3,1017.7,,,7,7,10,17.1,
119,수원,2019-10-06 22:00,18.4,2.6,140,72,15.2,1017.6,,,10,0,,16.7,
119,수원,2019-10-06 23:00,18.1,2.3,140,73,15.1,1017.6,,,10,4,12,16.6,
119,수원,2019-10-07 00:00,17.9,2.2,110,73,14.9,1017,,,10,3,,16.3,
119,수원,2019-10-07 01:00,17.3,2.4,90,76,15,1016.5,,,10,1,14,16.2,
119,수원,2019-10-07 02:00,17.1,2.9,90,74,14.4,1016.3,,,10,2,12,16,
119,수원,2019-10-07 03:00,16.6,3.1,110,77,14.5,1015.8,,,10,4,10,16,
119,수원,2019-10-07 04:00,14.7,1.5,20,97,16.2,1015.7,,,10,6,9,16,
119,수원,2019-10-07 05:00,14.9,1.8,110,95,16.1,1015.5,,,10,7,10,15.9,
119,수원,2019-10-07 06:00,14.5,3.6,90,96,15.8,1015.4,,,10,6,10,15.5,
119,수원,2019-10-07 07:00,14.1,2.2,110,100,16,1015.7,0,0,10,7,9,15.4,
119,수원,2019-10-07 08:00,14,2.5,110,100,15.9,1015.8,0,0,10,5,7,15.5,
119,수원,2019-10-07 09:00,14.2,2.9,110,100,16.1,1015.6,0,.04,10,8,5,15.5,
119,수원,2019-10-07 10:00,14.2,1.8,110,100,16.1,1015.5,0,.08,10,9,5,15.7,
119,수원,2019-10-07 11:00,14.3,1.9,110,100,16.2,1015.1,0,.18,10,7,7,16,
119,수원,2019-10-07 12:00,14.5,1.6,110,100,16.4,1014.2,0,.27,10,7,6,16.7,
119,수원,2019-10-07 13:00,14.8,2.1,140,100,16.7,1012.9,0,.35,10,5,7,17.1,
119,수원,2019-10-07 14:00,15.1,1.3,110,100,17,1012.2,0,.31,10,5,6,17.8,
119,수원,2019-10-07 15:00,15.4,1.9,140,100,17.4,1011.4,0,.43,10,5,10,18.2,
